transactionHash,dateTime,from,to,transactionType,assetContract,assetSymbol,tokenId,value,gasFeeEth
"0x560204c349ea652224f23736231d1ed9a86303c28529f8d3b9cf5a9b933eecdb","2025-03-14T06:02:11.000Z","0x330eefa8a787552dc5cad3c3ca644844b1e61ddb","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","1117.814793",""
"0x4809b272ad0eedb0c4674a59800d6a91ee66587a8dd230c2b8ebeb7517158a46","2025-03-14T06:03:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x1da55af55034dc2c54027e0d53934fc3fe444c88","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","1117.814793",""
"0xb239361a7b84b81333e38c0129f0e1ef44d6a2c97992e74ba7855561d1faa508","2025-03-17T14:19:59.000Z","0x330eefa8a787552dc5cad3c3ca644844b1e61ddb","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","978.708181",""
"0x53ac6150a25d38e0b0fa9ecbc9797beafbde629620de2bcabe2b3e4bda577b40","2025-03-17T14:20:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x1da55af55034dc2c54027e0d53934fc3fe444c88","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","0.000000",""
"0x502abde82e07f0c1252791b1589d31e46d35bd89f116cfd4b7a2693e24ffa7eb","2025-03-18T07:37:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x1da55af55034dc2c54027e0d53934fc3fe444c88","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","978.708181",""
"0x80f8ebff4f5ef290ade9e1f4ea404bdf93869f8ae59576cdff8494eb7e12150c","2025-03-21T00:07:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5873839.756733",""
"0x80f8ebff4f5ef290ade9e1f4ea404bdf93869f8ae59576cdff8494eb7e12150c","2025-03-21T00:07:59.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6310089.592812",""
"0x44305420fad0db08fca35d0073613d58f76775789ea504ceb55f05d0f23b9e79","2025-03-21T00:08:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6310089.592812",""
"0xe904f0b3afa07a195850585b9f7b76918d1d224b06a4dfad06815a4a818a3269","2025-03-21T00:18:59.000Z","0xe295ad71242373c37c5fda7b57f26f9ea1088afe","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x779bec7e3a1d36c107e94b3ed3039225d518c143","Airdrop(s) to be claimed at https://getdrops.org","","3.000000",""
"0xe25fdc467b117c7e96ce9c0e914cf9b08ac3830ae7ef9aad057633cab7a43cee","2025-03-24T00:35:59.000Z","0x28c6c06298d514db089934071355e5743bf21d60","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6310095.950540",""
"0x4c36e0ad4822698628f0078c14054dd78bf9da46864e45d3ee27632fd6cb905f","2025-03-24T00:37:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4095f064b8d3c3548a3bebfd0bbfd04750e30077","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6310095.950540",""
"0x4c36e0ad4822698628f0078c14054dd78bf9da46864e45d3ee27632fd6cb905f","2025-03-24T00:37:23.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5868863.088103",""
"0x67f5260932c3238e0d121af6dfac42959dd862b20f59352bb722df3bc5c05e60","2025-03-28T00:09:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5868863.088103",""
"0x67f5260932c3238e0d121af6dfac42959dd862b20f59352bb722df3bc5c05e60","2025-03-28T00:09:47.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6313561.532872",""
"0x73aa7199f1da6b9dcaf99ea8d5fed57800561518398bf1d508cfeec546a90850","2025-03-28T00:10:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6313561.532872",""
"0xceab9ec49abe19a6c1685a351e5af4c02dbbbd0a1c0f6f29ff7bcbd65c2da06a","2025-03-28T00:14:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x85c1f3774c3589945540440af2faaa82c2119ed916ae878d1c83913575b6fc13","2025-03-31T01:43:35.000Z","0x28c6c06298d514db089934071355e5743bf21d60","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6311660.458141",""
"0x3bd8a11eadf325c30ba9780549f156235ab3ba5266381d9157f4cad69670c4d2","2025-03-31T01:46:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4095f064b8d3c3548a3bebfd0bbfd04750e30077","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6311660.458141",""
"0x3bd8a11eadf325c30ba9780549f156235ab3ba5266381d9157f4cad69670c4d2","2025-03-31T01:46:35.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5864122.866238",""
"0x29ecda4860a4946859300da710ccec3b4a15dd441e4209a1701769650918eb94","2025-04-07T01:12:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","30958.217340",""
"0x29ecda4860a4946859300da710ccec3b4a15dd441e4209a1701769650918eb94","2025-04-07T01:12:35.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","33350.000000",""
"0x6ab2bf025733525778f40cdd8821938bb1804869ae88c62cd0d458588b2039ba","2025-04-07T01:14:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","33350.000000",""
"0xc47a64b88e9606bc26d5d4aef67d8a009c61ccb837bb6e384f170cd35933eb7e","2025-04-07T01:15:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x794dd23bcb080f088b897833377cf31de1032352","ERC-20","0xc06228ba05dab66b8a615727f4f553a13139340e","Circle USD","","33350.000000",""
"0x4e98ab034e2b3841acf8e905e0012788aa252ee60eafb909bc7a7767012d6973","2025-04-07T04:20:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","742.605887",""
"0x4e98ab034e2b3841acf8e905e0012788aa252ee60eafb909bc7a7767012d6973","2025-04-07T04:20:47.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","800.000000",""
"0x18a5eee583029900ca12f24e655333dbb7eec49c3d8f54dc559471bc23882861","2025-04-07T04:21:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","800.000000",""
"0xe7ab2b4807b9987e9fb9cbf9d8f5df14b3c08b453c85b49e97f20c6059d39912","2025-04-10T02:57:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","10021.203149",""
"0xe7ab2b4807b9987e9fb9cbf9d8f5df14b3c08b453c85b49e97f20c6059d39912","2025-04-10T02:57:11.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","10800.000000",""
"0xdb235864d32fcb68b58551f5a7cb2654ee8e0c769ee512ff52d24d9ee42d5947","2025-04-10T02:58:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","7836.000000",""
"0x18b0d4303a1208707919258c784929d193dd3375abf64f9fbbace01181078627","2025-04-10T02:59:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4095f064b8d3c3548a3bebfd0bbfd04750e30077","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2964.000000",""
"0x18b0d4303a1208707919258c784929d193dd3375abf64f9fbbace01181078627","2025-04-10T02:59:47.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","2750.262897",""
"0x6da5c1b107ea55326449fc71aaaa288970aa75ae73f304244f749b778203b263","2025-04-10T10:25:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d55017e8e54500f647c424d289dce56d12352","ERC-20","0x26a7a3ce145d5c9904c5dd20b47b349db5f06420","USDС","","0.000000",""
"0x78986e024949f230c6e04484a1ecc11ae8a47a8764451a0d9e19734f878b99b9","2025-04-11T01:56:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5825151.102758",""
"0x78986e024949f230c6e04484a1ecc11ae8a47a8764451a0d9e19734f878b99b9","2025-04-11T01:56:23.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6278796.764979",""
"0xdce4ddd72d3b2bf16b5b4ea361b869d98f96f7f034b3553a2c656be02636a4a2","2025-04-11T01:57:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6278796.764979",""
"0x860093707c4f081d7ae720e57de59ff45d8b2411455e0833dc8f465faece2831","2025-04-11T02:02:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x208990aabc39dbbf0d6a8d3fa8b413018e214b84c4654d20395124d3b8d8e429","2025-04-15T11:04:35.000Z","0xdfd5293d8e347dfe59e90efd55b2956a1343963d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6278812.303890",""
"0xae2d8c48ff467018bcde426754bf4e9499702a215c16246e2d1b2c753513a0c4","2025-04-15T11:06:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4095f064b8d3c3548a3bebfd0bbfd04750e30077","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6278812.303890",""
"0xae2d8c48ff467018bcde426754bf4e9499702a215c16246e2d1b2c753513a0c4","2025-04-15T11:06:23.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5820868.271571",""
"0xa5d9f3887d5dc04a8c90020bf87386c543168ac3a6514e9ab58e9f2e37346d02","2025-04-16T16:40:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d55017e8e54500f647c424d289dce56d12352","ERC-20","0x26a7a3ce145d5c9904c5dd20b47b349db5f06420","USDС","","7836.000000",""
"0xb13ed6eccb94db41d180e50a8ebfe2fc33c3e3a9e431beb5077870a68d8196cb","2025-04-18T04:19:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5820868.271571",""
"0xb13ed6eccb94db41d180e50a8ebfe2fc33c3e3a9e431beb5077870a68d8196cb","2025-04-18T04:19:11.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6281073.975927",""
"0x1a99ab5eae9ac8167dc96be475c00b14896aed488f6e65f2a41dc6ffffc6c7ce","2025-04-18T04:19:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6281073.975927",""
"0x4ade92d9d366a555509a6d1050ea31fab3ab998adb240f93b13da9d9ed901540","2025-04-18T04:21:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d55017e8e54500f647c424d289dce56d12352","ERC-20","0xacba164135904dc63c5418b57ff87efd341d7c80","USDС","","7836.000000",""
"0xca66429f2fb6cd75bd8bcd267647145267d6cdedd9d6ebd982e93bd2f72a8456","2025-04-18T04:23:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x40df5d0175945a23e276445d90b8cf38f7a3a5068705db6d8b218a81f2581b5e","2025-04-24T00:25:11.000Z","0xdfd5293d8e347dfe59e90efd55b2956a1343963d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6281089.284613",""
"0x552e5c0361419bca43845f36d7d67bcfda68bb94e593533e59c643391dca7d4b","2025-04-24T00:27:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4095f064b8d3c3548a3bebfd0bbfd04750e30077","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6281089.284613",""
"0x552e5c0361419bca43845f36d7d67bcfda68bb94e593533e59c643391dca7d4b","2025-04-24T00:27:47.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5815702.610169",""
"0x534f8d80234e1de0a19a8fbc4fac66ffb85f9d653b0173a019d884ede17d750d","2025-04-24T04:25:59.000Z","0x330eefa8a787552dc5cad3c3ca644844b1e61ddb","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","3684.785697",""
"0x688b12de6fd982a17e529969afbb1aa9ecf235b0c13b9e5cde74ecf3948f0dbe","2025-04-24T04:27:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x1da55af55034dc2c54027e0d53934fc3fe444c88","ERC-20","0x58d97b57bb95320f9a05dc918aef65434969c2b2","MORPHO","","3684.785697",""
"0x6f99353e85a4aa84414d1ef5e214d79971f5c4fe29f81e6ab41daaa90b5cb8b5","2025-04-24T07:53:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d55017e8e54500f647c424d289dce56d12352","ERC-20","0x54cb07d537d75e0cf1b1e3870201fa20e8873d8a","USDС","","7836.000000",""
"0xb462cf0620d39cc0d8679b762a05912f1ca949195640593d1286c0da734ec76f","2025-05-06T00:02:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5815702.610169",""
"0xb462cf0620d39cc0d8679b762a05912f1ca949195640593d1286c0da734ec76f","2025-05-06T00:02:35.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6290784.989561",""
"0x548205f2c3b31d98ede285ea24ad0e11c54291432d710b8b389ab7c7a19ca611","2025-05-06T00:04:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6290784.989561",""
"0xa968f747eb97ad28605ba998bbd3552fddef7d425346bb345d225ccb45d1cfba","2025-05-06T00:08:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x615ee8e76b01ad7443bfb01e3d848fbce48214357146aa0bee5b31697fa28365","2025-05-08T01:09:11.000Z","0x28c6c06298d514db089934071355e5743bf21d60","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6290783.265515",""
"0x170c0a47cf1f6a490d40818311a24f7dd5a3917e9527b87c3c21bd37e6a4f016","2025-05-08T01:44:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4a6c312ec70e8747a587ee860a0353cd42be0ae0","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6290783.265515",""
"0x170c0a47cf1f6a490d40818311a24f7dd5a3917e9527b87c3c21bd37e6a4f016","2025-05-08T01:44:23.000Z","0x0000000000000000000000000000000000000000","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5814320.582971",""
"0x2b7645de7207f50d274bb48d9d999646d5f2ef355f52d299eaac9dd3691047ba","2025-05-09T03:54:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","3622.640823",""
"0x2b7645de7207f50d274bb48d9d999646d5f2ef355f52d299eaac9dd3691047ba","2025-05-09T03:54:23.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","3920.000000",""
"0x297c08e6b0c94c4955e508c376c6dac120cc88b0177df084330d092a0960d112","2025-05-09T04:03:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","3920.000000",""
"0x5d6fe2473e23222780b4c30d4b4bdd69fa52c45599b0bd9de367a3c74cc618f0","2025-05-13T01:32:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","4618.010325",""
"0x5d6fe2473e23222780b4c30d4b4bdd69fa52c45599b0bd9de367a3c74cc618f0","2025-05-13T01:32:23.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","5000.000000",""
"0x71a315010aa23a492b146bb981235cbb9a0a7b0335fd2807427e7f7b9eaeef4d","2025-05-13T01:33:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","5000.000000",""
"0xff2dad7c17bf773a7283988c4f7140b9af14b0735c9f7f0de06912263cc80ffa","2025-05-14T01:32:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","4617.267815",""
"0xff2dad7c17bf773a7283988c4f7140b9af14b0735c9f7f0de06912263cc80ffa","2025-05-14T01:32:11.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","5000.000000",""
"0x941b800fa5b2eff35ef6ff96d32d8b44999d6a73a54dcc53880a52c119865b6a","2025-05-14T01:34:35.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","5000.000000",""
"0x7b2dd9dde4b891e230b0f2d24f02de5a2d32ae33a9b8920748e3a55ed9427be0","2025-05-19T03:58:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","599.750278",""
"0x7b2dd9dde4b891e230b0f2d24f02de5a2d32ae33a9b8920748e3a55ed9427be0","2025-05-19T03:58:23.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","650.000000",""
"0xd3b76e7056cfabf178185f5467fc8149a26a8b081672467e5468f3d278fcd00d","2025-05-19T03:59:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","650.000000",""
"0x51b0c47563d3ea0bfc13bf3dc8e545c1dd592cc3d5811549e5d94b4b841d276e","2025-05-19T09:08:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","1845.317776",""
"0x51b0c47563d3ea0bfc13bf3dc8e545c1dd592cc3d5811549e5d94b4b841d276e","2025-05-19T09:08:47.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2000.000000",""
"0xf8ac4d195bc98937c9fe0016ad22fc5938bd63e61672679941bc6a88f12a6b7f","2025-05-19T09:09:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","2000.000000",""
"0xde0871f50ef767359c05c544d36ecaed7f267152c6dd2a1f7c00133ffafe81a6","2025-05-22T23:55:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x0000000000000000000000000000000000000000","ERC-20","0xd63070114470f685b75b74d60eec7c1113d33a3d","USUALUSDC+","","5799017.595953",""
"0xde0871f50ef767359c05c544d36ecaed7f267152c6dd2a1f7c00133ffafe81a6","2025-05-22T23:55:47.000Z","0xd63070114470f685b75b74d60eec7c1113d33a3d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6288847.694257",""
"0xee5466b8ec6c9683c6c79e4d54e8f1ae9c9052f9443bdcbb653dc59690964d96","2025-05-22T23:56:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d89c3e1f06a92b1c8b809b777762477d22352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6288847.694257",""
"0xfa6c61d8a14ba46610e439d74c75a227b3db712dd81b5bcfb842c1ee3a30edd4","2025-05-22T23:58:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0xfb81acbcc3898376af1d80b87e2fe24d3d9084d168809136ccfb7531421282b5","2025-05-23T00:01:11.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796df09c2e2ea8dd227d776f728d125737632352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x8524b46e49cf92837373fc76296dab7033e3868261a619959bc0d652c386853f","2025-05-23T00:07:59.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d71f3e3302377496da13c9bf46d2ea68c2352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x54ea14f22c0b8442411bb2b7496a86a0b18816b3da427c4fc03d4b594347b2ec","2025-05-23T00:11:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796df09c2e2ea8dd227d776f728d125737632352","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.000000",""
"0x3baecb0434885a041c5bc4506e8bff9af3c790e30e8301f271a700a539c4e687","2025-05-24T02:43:35.000Z","0x796df09c2e2ea8dd227d776f728d125737632352","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","0.006288",""
"0xe525ded2f1350faf0e5da5bc3c6ac464c784365d2a52ca97c91118050fa89570","2025-05-24T09:16:47.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x796d55017e8e54500f647c424d289dce56d12352","ERC-20","0xc29994ddc0036f2c48000efe58ed998bd9d658e3","⁢U⁢S⁢D⁤С⁤","","7836.000000",""
"0x1fb88eca27fba2635d5323e042c3f16eb8c6bb6b17a3cf4f23bf12e89eb30f26","2025-05-26T01:08:47.000Z","0xdfd5293d8e347dfe59e90efd55b2956a1343963d","0xd620aadabaa20d2af700853c4504028cba7c3333","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6288845.409773",""
"0xafcf643ae4a9252fc92959a553ed428808f630d7674edf114674bfbb937c9196","2025-05-26T01:10:23.000Z","0xd620aadabaa20d2af700853c4504028cba7c3333","0x4a6c312ec70e8747a587ee860a0353cd42be0ae0","ERC-20","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USDC","","6288845.416061",""
